file,line_number,word
23,8,preferences
23,8,for
23,8,more
23,8,masculine
23,8,male
23,8,faces
23,8,compared
23,8,to
23,8,women
23,8,from
23,8,other
23,8,regions
23,9,skin
23,9,color
23,9,and
23,9,the
23,9,perception
23,9,of
23,9,attractiveness
23,9,among
23,9,african
23,9,americans
23,9,does
23,9,gender
23,9,make
23,9,a
23,9,difference
23,9,hill
23,9,et
23,9,al
23,9,2002
23,9,this
23,9,study
23,9,aimed
23,9,to
23,9,explore
23,9,how
23,9,skin
23,9,color
23,9,consciously
23,9,or
23,9,unconsciously
23,9,impacts
23,9,subjective
23,9,assessment
23,9,of
23,9,physical
23,9,attractiveness
23,9,responses
23,9,of
23,9,african
23,9,american
23,9,participants
23,9,indicate
23,9,that
23,9,they
23,9,internalized
23,9,eurocentric
23,9,standards
23,9,of
23,9,beauty
23,9,this
23,9,study
23,9,posits
23,9,beauty
23,9,as
23,9,a
23,9,dynamic
23,9,construct
23,9,shaped
23,9,by
23,9,interacting
23,9,sociohistorical
23,9,and
23,9,cultural
23,9,factors
23,10,contingency
23,10,plan
23,10,an
23,10,ethnography
23,10,of
23,10,linkedin
23,10,with
23,10,emphasis
23,10,on
23,10,the
23,10,firm
23,10,s
23,10,hiring
23,10,processes
23,10,and
23,10,diversity
23,10,initiatives
23,10,research
23,10,indicates
23,10,that
23,10,organizational
23,10,goals
23,10,employee
23,10,demography
23,10,and
23,10,organizational
23,10,culture
23,10,impact
23,10,the
23,10,efficacy
23,10,of
23,10,diversity
23,10,programs
23,10,questions
23,10,of
23,10,interest
23,10,include
23,10,the
23,10,following
23,10,what
23,10,does
23,10,it
23,10,mean
23,10,to
23,10,be
23,10,a
23,10,good
23,10,worker
23,10,at
23,10,linkedin
23,10,what
23,10,does
23,10,it
23,10,mean
23,10,to
23,10,be
23,10,a
23,10,good
23,10,worker
23,10,in
23,10,asian
23,10,african
23,10,american
23,10,white
23,10,hispanic
23,10,communities
23,10,what
23,10,aspects
23,10,of
23,10,linkedin
23,10,s
23,10,hiring
23,10,process
23,10,privilege
23,10,one
23,10,culture
23,10,over
23,10,another
24,1,group
24,1,24
24,1,project
24,1,proposal
24,2,krl2130
24,2,ehj2117
24,2,ash2205
24,2,djw2146
24,2,columbia.edu
24,4,cg2898
24,4,me2449
24,4,barnard.edu
24,6,startups
24,6,nowadays
24,6,feature
24,6,a
24,6,wide
24,6,variety
24,6,of
24,6,micro
24,6,cultures
24,6,stemming
24,6,from
24,6,their
24,6,origins
24,6,as
24,6,a
24,6,group
24,6,of
24,6,friends
24,6,in
24,6,college
24,6,or
24,6,inherited
24,6,from
24,6,the
24,6,subculture
24,6,from
24,6,the
24,6,incubator
24,6,they
24,6,originated
24,6,from
24,6,they
24,6,often
24,6,have
24,6,projections
24,6,of
24,6,their
24,6,internal
24,6,structure
24,6,through
24,6,social
24,6,media
24,6,and
24,6,online
24,6,news
24,6,articles
24,6,we
24,6,intend
24,6,to
24,6,analyze
24,6,the
24,6,difference
24,6,in
24,6,the
24,6,perception
24,6,of
24,6,these
24,6,startups
24,6,images
24,6,from
24,6,what
24,6,they
24,6,portray
24,6,themselves
24,6,as
24,6,in
24,6,a
24,6,public
24,6,forum
24,6,and
24,6,what
24,6,we
24,6,are
24,6,able
24,6,to
24,6,observe
24,6,in
24,6,meeting
24,6,directly
24,6,with
24,6,them
24,8,our
24,8,criteria
24,8,for
24,8,these
24,8,startups
24,8,is
24,8,to
24,8,make
24,8,sure
24,8,that
24,8,they
24,8,have
24,8,at
24,8,least
24,8,5
24,8,members
24,8,have
24,8,received
24,8,angel
24,8,funding
24,8,and
24,8,have
24,8,a
24,8,social
24,8,media
24,8,presence
24,8,twitter
24,8,facebook
24,8,and
24,8,online
24,8,news
24,8,articles
24,8,these
24,8,criteria
24,8,ensure
24,8,that
24,8,we
24,8,are
24,8,working
24,8,with
24,8,startups
24,8,with
24,8,a
24,8,sufficiently
24,8,developed
24,8,culture
24,8,so
24,8,as
24,8,to
24,8,perform
24,8,critical
24,8,analysis
24,8,on
24,8,their
24,8,behavior
24,8,and
24,8,tendencies
24,8,our
24,8,hypothesis
24,8,is
24,8,that
24,8,the
24,8,perception
24,8,of
24,8,startups
24,8,publically
24,8,differs
24,8,from
24,8,the
24,8,image
24,8,that
24,8,they
24,8,maintain
24,8,internally
24,8,we
24,8,intend
24,9,to
24,9,test
24,9,this
24,9,hypothesis
24,9,by
24,9,collecting
24,9,a
24,9,series
24,9,of
24,9,statements
24,9,and
24,9,reports
24,9,of
24,9,the
24,9,startups
24,9,online
24,9,anonymizing
24,9,the
24,9,information
24,9,and
24,9,creating
24,9,surveys
24,9,where
24,9,participants
24,9,can
24,9,rate
24,9,the
24,9,statements
24,10,on
24,10,a
24,10,scale
24,10,of
24,10,1
24,10,to
24,10,5
24,10,for
24,10,a
24,10,series
24,10,of
24,10,metrics
24,10,dependability
24,10,relatability
24,10,likelihood
24,10,of
24,10,success
24,10,etc
24,11,when
24,11,we
24,11,visit
24,11,the
24,11,startups
24,11,we
24,11,will
24,11,also
24,11,collect
24,11,objective
24,11,observations
24,11,of
24,11,day
24,11,to
24,11,day
24,11,activities
24,11,of
24,11,the
24,11,members
24,11,in
24,11,the
24,11,startups
24,11,and
24,11,then
24,11,create
24,11,another
24,11,survey
24,11,with
24,11,the
24,11,same
24,11,metrics
24,11,depending
24,12,on
24,12,the
24,12,results
24,12,of
24,12,our
24,12,surveys
24,12,we
24,12,will
24,12,then
24,12,write
24,12,up
24,12,a
24,12,conclusion
24,12,based
24,12,on
24,12,our
24,12,findings
24,12,of
24,12,whether
24,13,these
24,13,startups
24,13,have
24,13,a
24,13,sufficient
24,13,outward
24,13,culture
24,13,that
24,13,differs
24,13,from
24,13,the
24,13,one
24,13,they
24,13,maintain
24,13,internally
24,15,by
24,15,analyzing
24,15,these
24,15,startups
24,15,in
24,15,this
24,15,way
24,15,we
24,15,can
24,15,provide
24,15,critical
24,15,information
24,15,about
24,15,discrepancies
24,15,between
24,15,the
24,15,internal
24,15,structure
24,15,of
24,15,a
24,15,company
24,15,and
24,15,their
24,15,external
24,15,appearance
24,15,diagnosing
24,15,whether
24,15,their
24,15,brand
24,15,appears
24,15,better
24,15,or
24,15,worse
24,15,than
24,15,how
24,15,they
24,15,are
24,15,acting
24,15,internally
24,15,we
24,15,can
24,15,then
24,15,compare
24,15,the
24,15,results
24,15,of
24,15,several
24,15,different
24,15,startups
24,15,to
24,15,see
24,15,how
24,15,they
24,15,differ
24,15,in
24,15,terms
24,15,of
24,15,outward
24,15,and
24,15,inward
24,15,culture
24,15,we
24,15,will
24,15,send
24,15,out
24,15,these
24,15,surveys
24,15,on
24,15,amazon
24,15,mechanical
24,15,turk
24,15,thus
24,15,creating
24,15,a
24,15,random
24,15,sample
24,15,and
24,15,maximizing
24,15,the
24,15,amount
24,15,of
24,15,information
24,15,we
24,15,receive
24,15,in
24,15,our
24,15,study
24,15,due
24,15,to
24,15,the
24,15,limited
24,15,amount
24,15,of
24,15,time
24,15,that
24,15,we
24,15,have
24,15,to
24,15,complete
24,15,this
24,15,project
24,15,we
24,15,won
24,15,t
24,15,be
24,15,able
24,15,to
24,15,accurately
24,15,control
24,15,for
24,15,things
24,15,like
24,15,response
24,15,bias
24,17,we
24,17,have
24,17,so
24,17,far
24,17,contacted
24,17,appnexus
24,17,and
24,17,usablenet
24,17,due
24,17,to
24,17,our
24,17,experience
24,17,with
24,17,the
24,17,high
24,17,likelihood
24,17,of
24,17,startups
24,17,agreeing
24,17,to
24,17,meet
24,17,with
24,17,public
24,17,inquiries
24,17,we
24,17,want
24,17,to
24,17,make
24,17,sure
24,17,we
24,17,strategically
24,17,send
24,17,out
24,17,these
24,17,requests
24,17,instead
24,17,of
24,17,spamming
24,17,too
24,17,many
24,17,startups
24,19,our
24,19,contingency
24,19,plan
24,19,in
24,19,case
24,19,our
24,19,original
24,19,plan
24,19,does
24,19,not
24,19,work
24,19,is
24,19,to
24,19,meet
24,19,with
24,19,a
24,19,startup
24,19,that
24,19,one
24,19,of
24,19,our
24,19,team
24,19,members
24,19,aram
24,19,currently
24,19,works
24,19,at
24,19,and
24,19,perform
24,19,the
24,19,same
24,19,analysis
24,19,we
24,19,have
24,19,listed
24,19,before
25,3,the
25,3,muslim
25,3,population
25,3,is
25,3,the
25,3,fastest
25,3,growing
25,3,religious
25,3,community
25,3,in
25,3,new
25,3,york
25,3,city
25,3,there
25,3,has
25,3,been
25,3,a
25,3,significant
25,3,increase
25,3,in
25,3,recent
25,3,years
25,3,of
25,3,west
25,3,african
25,3,muslims
25,3,who
25,3,choose
25,3,to
25,3,settle
25,3,in
25,3,harlem
25,3,and
25,3,the
25,3,south
25,3,bronx
25,3,the
25,3,medina
25,3,clinic
25,3,within
25,3,harlem
25,3,hospital
25,3,was
25,3,established
25,3,to
25,3,address
25,3,the
25,3,barriers
25,3,to
25,3,healthcare
25,3,that
25,3,many
25,3,recent
25,3,muslim
25,3,immigrants
25,3,face
25,3,including
25,4,cultural
25,4,religious
25,4,linguistic
25,4,financial
25,4,and
25,4,education
25,4,issues
25,4,the
25,4,clinic
25,4,aims
25,4,to
25,4,reach
25,4,a
25,4,population
25,4,that
25,4,doesn
25,4,t
25,4,typically
25,4,seek
25,4,medical
25,4,treatment
25,4,by
25,4,integrating
25,4,them
25,4,into
25,4,harlem
25,4,hospital
25,4,center
25,4,s
25,4,network
25,4,of
25,4,services
25,4,to
25,4,provide
25,4,comprehensive
25,4,primary
25,4,care
25,4,health
25,4,education
25,4,and
25,4,outreach
25,4,screening
25,4,with
25,4,the
25,4,cultures
25,4,and
25,4,languages
25,4,of
25,4,the
25,4,islamic
25,4,community
25,4,in
25,4,mind
25,4,for
25,4,example
25,4,they
25,4,claim
25,4,to
25,4,tailor
25,4,their
25,4,services
25,4,to
25,4,religious
25,4,needs
25,4,by
25,4,addressing
25,4,the
25,4,need
25,4,for
25,4,same
25,4,gender
25,4,providers
25,4,and
25,4,adjusting
25,4,medication
25,4,regimens
25,4,for
25,4,ramadan
25,5,we
25,5,have
25,5,reviewed
25,5,literature
25,5,regarding
25,5,cultural
25,5,competence
25,5,in
25,5,medical
25,5,practice
25,5,and
25,5,the
25,5,education
25,5,and
25,5,training
25,5,to
25,5,enhance
25,5,the
25,5,cultural
25,5,competence
25,5,of
25,5,providers
25,5,we
25,5,have
25,5,found
25,5,6
25,5,main
25,5,considerations
25,5,for
25,5,providing
25,5,transcultural
25,5,healthcare
25,5,a
25,5,culturally
25,5,diverse
25,5,staff
25,5,that
25,5,reflects
25,5,the
25,5,community
25,5,or
25,5,community
25,5,needs
25,5,staff
25,5,or
25,5,translators
25,5,who
25,5,speak
25,5,the
25,5,patient
25,5,s
25,5,languages
25,5,training
25,5,of
25,5,providers
25,5,on
25,5,the
25,5,culture
25,5,and
25,5,religion
25,5,of
25,5,their
25,5,patients
25,5,instructional
25,5,literature
25,5,that
25,5,is
25,5,culturally
25,5,sensitive
25,5,and
25,5,printed
25,5,in
25,5,the
25,5,patient
25,5,s
25,5,language
25,5,a
25,5,culturally
25,5,specific
25,5,setting
25,5,and
25,5,clinicians
25,5,self
25,5,assessment
25,5,reflection
25,5,and
25,5,self
25,5,awareness
25,5,of
25,5,own
25,5,culture
25,5,assumptions
25,5,stereotypes
25,5,and
25,5,"biases1,2"
25,5,we
25,5,have
25,5,also
25,5,reviewed
25,5,literature
25,5,that
25,5,details
25,5,the
25,5,cultural
25,5,considerations
25,5,most
25,5,important
25,5,when
25,5,treating
25,5,arab
25,5,and
25,5,muslim
25,5,populations4
25,5,for
25,5,a
25,5,thorough
25,5,perspective
25,5,we
25,5,also
25,5,reviewed
25,5,the
25,5,practices
25,5,that
25,5,have
25,5,the
25,5,potential
25,5,to
25,5,create
25,5,cultural
25,5,barriers
25,5,to
25,5,healthcare3
25,6,our
25,6,group
25,6,will
25,6,be
25,6,contacting
25,6,dr
25,6,naureen
25,6,zafar
25,6,cumc
25,6,professor
25,6,and
25,6,columbia
25,6,presbyterian
25,6,physician
25,6,who
25,6,works
25,6,at
25,6,the
25,6,medina
25,6,clinic
25,6,an
25,6,email
25,6,detailing
25,6,our
25,6,project
25,6,and
25,6,what
25,6,we
25,6,are
25,6,requesting
25,6,if
25,6,she
25,6,does
25,6,not
25,6,reply
25,6,after
25,6,a
25,6,couple
25,6,of
25,6,days
25,6,we
25,6,will
25,6,follow
25,6,up
25,6,with
25,6,a
25,6,phone
25,6,call
25,6,and
25,6,refer
25,6,to
25,6,the
25,6,email
25,6,and
25,6,our
25,6,requests
25,6,in
25,6,order
25,6,to
25,6,set
25,6,up
25,6,a
25,6,date
25,6,to
25,6,visit
25,6,the
25,6,hospital
25,6,and
25,6,talk
25,6,to
25,6,staff
25,7,to
25,7,conduct
25,7,our
25,7,study
25,7,we
25,7,will
25,7,conduct
25,7,a
25,7,series
25,7,of
25,7,observational
25,7,studies
25,7,and
25,7,interviews
25,7,with
25,7,the
25,7,patients
25,7,and
25,7,staff
25,7,analyzing
25,7,the
25,7,relationship
25,7,between
25,7,the
25,7,two
25,7,groups
25,7,of
25,7,people
25,7,we
25,7,will
25,7,interview
25,7,patients
25,7,to
25,7,determine
25,7,their
25,7,levels
25,7,of
25,7,satisfaction
25,7,and
25,7,comfort
25,7,with
25,7,the
25,7,care
25,7,they
25,7,are
25,7,receiving
25,7,at
25,7,the
25,7,same
25,7,time
25,7,analysis
25,7,of
25,7,patient
25,7,interview
25,7,responses
25,7,can
25,7,allow
25,7,us
25,7,to
25,7,determine
25,7,the
25,7,amount
25,7,of
25,7,cultural
25,7,awareness
25,7,presented
25,7,in
25,7,patient
25,7,treatment
25,7,interviews
25,7,with
25,7,the
25,7,staff
25,7,will
25,7,provide
25,7,information
25,7,as
25,7,to
25,7,how
25,7,the
25,7,clinic
25,7,follows
25,7,on
25,7,its
25,7,promise
25,7,to
25,7,provide
25,7,culturally
25,7,competent
25,7,healthcare
25,7,such
25,7,as
25,7,adjusting
25,7,treatment
25,7,for
25,7,religious
25,7,holidays
25,7,and
25,7,offering
25,7,financial
25,7,aid
25,7,to
25,7,patients
25,7,who
25,7,are
25,7,low
25,7,income
25,7,and
25,7,or
25,7,lack
25,7,insurance
25,7,in
25,7,addition
25,7,we
25,7,will
25,7,make
25,7,observational
25,7,notes
25,7,of
25,7,the
25,7,surrounding
25,7,neighborhood
25,7,and
25,7,the
25,7,distribution
25,7,of
25,7,race
25,7,culture
25,7,in
25,7,order
25,7,to
25,7,determine
25,7,if
25,7,the
25,7,staff
25,7,at
25,7,the
25,7,center
25,7,is
25,7,representative
25,7,of
25,7,the
25,7,populations
25,7,most
25,7,likely
25,7,to
25,7,be
25,7,treated
25,7,by
25,7,them
25,8,and
25,8,as
25,8,the
25,8,center
25,8,is
25,8,primarily
25,8,geared
25,8,toward
25,8,the
25,8,muslim
25,8,population
25,8,our
25,8,group
25,8,will
25,8,also
25,8,study
25,8,the
25,8,decor
25,8,of
25,8,the
25,8,healthcare
25,8,center
25,8,itself
25,8,seeing
25,8,if
25,8,it
25,8,utilizes
25,8,art
25,8,patterns
25,8,and
25,8,decoration
25,8,from
25,8,the
25,8,culture
25,8,which
25,8,may
25,8,aid
25,8,in
25,8,offering
25,8,a
25,8,sense
25,8,of
25,8,comfort
25,8,to
25,8,patients
25,9,we
25,9,realize
25,9,that
25,9,there
25,9,is
25,9,a
25,9,possibility
25,9,we
25,9,will
25,9,not
25,9,be
25,9,able
25,9,to
25,9,speak
25,9,directly
25,9,to
25,9,patients
25,9,due
25,9,to
25,9,privacy
25,9,protections
25,9,if
25,9,we
25,9,are
25,9,unable
25,9,to
25,9,access
25,9,patients
25,9,for
25,9,interviews
25,9,we
25,9,will
25,9,conduct
25,9,our
25,9,evaluation
25,9,based
25,9,on
25,9,the
25,9,education
25,9,and
25,9,actions
25,9,of
25,9,the
25,9,staff
25,9,as
25,9,reported
25,9,by
25,9,the
25,9,staff
25,9,themselves
25,9,or
25,9,by
25,9,a
25,9,director
25,9,of
25,9,the
25,9,medina
25,9,clinic
25,9,this
25,9,information
25,9,may
25,9,also
25,9,be
25,9,available
25,9,publicly
25,9,due
25,9,to
25,9,a
25,9,grant
25,9,that
25,9,funded
25,9,their
25,9,program
25,9,at
25,9,its
25,9,onset
25,9,we
25,9,will
25,9,base
25,9,our
25,9,evaluation
25,9,on
25,9,the
25,9,action
25,9,plans
25,9,and
25,9,training
25,9,provided
25,9,to
25,9,staff
25,9,and
25,9,whether
25,9,it
25,9,is
25,9,consistent
25,9,with
25,9,the
25,9,literature
25,9,on
25,9,cultural
25,9,competency
25,12,references
25,13,1
25,13,anderson
25,13,l
25,13,m
25,13,scrimshaw
25,13,s
25,13,c
25,13,fullilove
25,13,m
25,13,t
25,13,fielding
25,13,j
25,13,e
25,13,normand
25,13,j
25,13,2003
25,13,culturally
25,13,competent
25,13,healthcare
25,13,systems
25,13,american
25,13,journal
25,13,of
25,13,preventive
25,13,medicine
25,13,24
25,13,3
25,13,68
25,13,79
25,13,retrieved
25,13,february
25,13,21
25,13,2016
25,13,from
25,13,http
25,13,www.sciencedirect.com
25,13,science
25,13,article
25,13,pii
25,13,s0749379702006578
25,15,2
25,15,beamon
25,15,c
25,15,j
25,15,devisetty
25,15,v
25,15,forcina
25,15,hill
25,15,j
25,15,m
25,15,huang
25,15,w
25,15,shumate
25,15,j
25,15,a
25,15,2006
25,15,march
25,15,a
25,15,guide
25,15,to
25,15,incorporating
25,15,cultural
25,15,competency
25,15,into
25,15,health
25,15,professionals
25,15,education
25,15,and
25,15,training
25,15,retrieved
25,15,february
25,15,21
25,15,2016
25,15,from
25,16,http
25,16,njms.rutgers.edu
25,16,culweb
25,16,medical
25,16,documents
25,16,culturalcompetencyguide.pdf
25,18,3
25,18,lehman
25,18,d
25,18,fenza
25,18,p
25,18,hollinger
25,18,smith
25,18,l
25,18,n.d
25,18,diversity
25,18,cultural
25,18,competency
25,18,in
25,18,healthcare
25,18,settings
25,18,retrieved
25,18,february
25,18,21
25,18,2016
25,18,from
25,18,http
25,18,www.matherlifewaysinstituteonaging.com
25,18,wp
25,18,content
25,18,uploads
25,18,2012
25,18,3
25,18,diversity
25,18,and
25,18,cultural
25,18,competency
25,18,in
25,18,health
25,18,care
25,18,settings.pdf
25,20,4
25,20,purnell
25,20,l
25,20,d
25,20,paulanka
25,20,b
25,20,j
25,20,1998
25,20,transcultural
25,20,health
25,20,care
25,20,a
25,20,culturally
25,20,competent
25,20,approach
25,20,philadelphia
25,20,f.a
25,20,davis
25,22,backup
25,22,plans
25,23,in
25,23,the
25,23,event
25,23,that
25,23,we
25,23,are
25,23,unable
25,23,to
25,23,proceed
25,23,with
25,23,our
25,23,initial
25,23,project
25,23,plans
25,23,and
25,23,conduct
25,23,our
25,23,study
25,23,at
25,23,the
25,23,medina
25,23,clinic
25,23,we
25,23,will
25,23,contact
25,23,one
25,23,of
25,23,our
25,23,four
25,23,back
25,23,up
25,23,holistic
25,23,and
25,23,integrative
25,23,medicine
25,23,clinics
25,23,which
25,23,include
25,23,patients
25,23,medical
25,23,on
25,23,east
25,23,95th
25,23,street
25,23,dr
25,23,claudia
25,23,cooke
25,23,on
25,23,east
25,23,35th
25,23,street
25,23,the
25,23,kellman
25,23,center
25,23,on
25,23,east
25,23,95th
25,23,street
25,23,and
25,23,the
25,23,firshein
25,23,center
25,23,on
25,23,east
25,23,96th
25,23,street
25,23,while
25,23,these
25,23,practices
25,23,are
25,23,located
25,23,in
25,23,more
25,23,affluent
25,23,neighborhoods
25,23,of
25,23,the
25,23,city
25,23,it
25,23,would
25,23,still
25,23,be
25,23,interesting
25,23,to
25,23,examine
25,23,the
25,23,levels
25,23,of
25,23,cultural
25,23,competency
25,23,all
25,23,of
25,23,these
25,23,centers
25,23,highlight
25,23,the
25,23,importance
25,23,of
25,23,integrative
25,23,functional
25,23,and
25,23,holistic
25,23,medicine
25,23,we
25,23,will
25,23,conduct
25,23,a
25,23,similar
25,23,study
25,23,in
25,23,which
25,23,we
25,23,will
25,23,observe
25,23,and
25,23,interview
25,23,the
25,23,patients
25,23,and
25,23,staff
25,23,in
25,23,regards
25,23,to
25,23,diversity
25,23,in
25,23,terms
25,23,of
25,23,culture
25,23,gender
25,23,etc
25,25,email
25,25,draft
25,26,dear
25,26,dr
25,26,naureen
25,26,zafar
25,27,you
25,27,are
25,27,receiving
25,27,this
25,27,email
25,27,because
25,27,we
25,27,are
25,27,interested
25,27,in
25,27,interviewing
25,27,you
25,27,regarding
25,27,the
25,27,medina
25,27,clinic
25,27,as
25,27,part
25,27,of
25,27,a
25,27,project
25,27,for
25,27,our
25,27,cultural
25,27,psychology
25,27,class
25,27,we
25,27,are
25,27,students
25,27,at
25,27,columbia
25,27,university
25,27,who
25,27,wish
25,27,to
25,27,learn
25,27,more
25,27,about
25,27,diversity
25,27,programs
25,27,in
25,27,medicine
25,27,after
25,27,coming
25,27,across
25,27,articles
25,27,praising
25,27,the
25,27,pioneering
25,27,nature
25,27,of
25,27,this
25,27,clinic
25,27,and
25,27,the
25,27,barriers
25,27,it
25,27,has
25,27,broken
25,27,down
25,27,for
25,27,many
25,27,muslims
25,27,in
25,27,harlem
25,27,and
25,27,the
25,27,south
25,27,bronx
25,27,who
25,27,are
25,27,in
25,27,need
25,27,of
25,27,culturally
25,27,aware
25,27,healthcare
25,27,we
25,27,became
25,27,very
25,27,interested
25,27,in
25,27,learning
25,27,more
25,27,about
25,27,the
25,27,clinic
25,27,s
25,27,offerings
25,27,and
25,27,programs
25,27,as
25,27,part
25,27,of
25,28,our
25,28,project
25,28,we
25,28,would
25,28,like
25,28,to
25,28,visit
25,28,the
25,28,clinic
25,28,and
25,28,speak
25,28,with
25,28,you
25,28,in
25,28,depth
25,28,about
25,28,your
25,28,practices
25,28,at
25,28,the
25,28,medina
25,28,clinic
25,28,we
25,28,hope
25,28,you
25,28,are
25,28,willing
25,28,to
25,28,take
25,28,some
25,28,time
25,28,to
25,28,meet
25,28,with
25,28,us
25,28,if
25,28,you
25,28,do
25,28,have
25,28,the
25,28,time
25,28,when
25,28,would
25,28,you
25,28,be
25,28,available
25,28,to
25,28,meet
25,29,thank
25,29,you
25,29,for
25,29,your
25,29,time
25,29,consideration
25,29,sincerely
25,30,input
25,30,names
25,30,here
26,1,nina
26,1,rosella
26,1,and
26,1,ke
26,1,ala
26,1,lopez
26,2,professor
26,2,purdie
26,2,vaughns
26,3,cultural
26,3,psychology
26,4,23
26,4,february
26,4,2016
26,5,proposal
26,6,paul
26,6,hastings
26,6,llp
26,6,is
26,6,a
26,6,global
26,6,law
26,6,firm
26,6,with
26,6,its
26,6,largest
26,6,office
26,6,located
26,6,in
26,6,new
26,6,york
26,6,city
26,6,the
26,6,firm
26,6,has
26,6,an
26,6,overarching
26,6,diversity
26,6,program
26,6,that
26,6,is
26,6,involved
26,6,in
26,6,recruiting
26,6,mentoring
26,6,retaining
26,6,and
26,6,providing
26,6,support
26,6,to
26,6,associates
26,6,from
26,6,diverse
26,6,backgrounds
26,6,specifically
26,6,we
26,6,are
26,6,going
26,6,to
26,6,focus
26,6,on
26,6,the
26,6,new
26,6,york
26,6,office
26,6,s
26,6,commitment
26,6,to
26,6,diversity
26,6,from
26,6,recruitment
26,6,through
26,6,development
26,6,and
26,6,evaluate
26,6,the
26,6,office
26,6,s
26,6,success
26,6,with
26,6,their
26,6,programs
26,6,some
26,6,of
26,6,the
26,6,organizations
26,6,and
26,6,outreach
26,6,programs
26,6,that
26,6,the
26,6,office
26,6,is
26,6,involved
26,6,in
26,6,include
26,6,new
26,6,york
26,6,women
26,6,s
26,6,network
26,6,latin
26,6,america
26,6,network
26,6,in
26,6,nyc
26,6,nyc
26,6,metro
26,6,lgbt
26,6,legal
26,6,career
26,6,fair
26,6,and
26,6,columbia
26,6,university
26,6,black
26,6,law
26,6,students
26,6,association
26,6,the
26,6,questions
26,6,that
26,6,we
26,6,plan
26,6,on
26,6,asking
26,6,carry
26,6,a
26,6,common
26,6,thread
26,6,which
26,6,is
26,6,whether
26,6,the
26,6,office
26,6,is
26,6,fully
26,6,committed
26,6,to
26,6,creating
26,6,an
26,6,atmosphere
26,6,that
26,6,accepts
26,6,diversity
26,6,for
26,6,example
26,6,questions
26,6,about
26,6,the
26,6,diversity
26,6,program
26,6,s
26,6,recruitment
26,6,efforts
26,6,might
26,6,include
26,6,with
26,6,recruiting
26,6,events
26,6,such
26,6,as
26,6,the
26,6,nyc
26,6,metro
26,6,lgbt
26,6,legal
26,6,career
26,6,fair
26,6,are
26,6,lawyers
26,6,obliged
26,6,by
26,6,the
26,6,firm
26,6,to
26,6,attend
26,6,what
26,6,percentage
26,6,of
26,6,associates
26,6,would
26,6,you
26,6,approximate
26,6,that
26,6,you
26,6,hire
26,6,through
26,6,recruiting
26,6,events
26,6,such
26,6,as
26,6,this
26,6,do
26,6,associates
26,6,of
26,6,diverse
26,6,backgrounds
26,6,attend
26,6,these
26,6,events
26,6,i.e
26,6,minorities
26,6,women
26,6,or
26,6,lgbtq
26,6,community
26,6,a
26,6,question
26,6,related
26,6,to
26,6,the
26,6,program
26,6,s
26,6,commitment
26,6,to
26,6,diversity
26,6,regarding
26,6,lawyer
26,6,s
26,6,development
26,6,might
26,6,ask
26,6,why
26,6,are
26,6,equity
26,6,partners
26,6,not
26,6,eligible
26,6,for
26,6,alternative
26,6,work
26,6,schedules
26,6,part
26,6,time
26,6,status
26,6,do
26,6,you
26,6,think
26,6,that
26,6,that
26,6,policy
26,6,has
26,6,affected
26,6,the
26,6,amount
26,6,of
26,6,male
26,6,to
26,6,female
26,6,equity
26,6,partners
26,6,examples
26,6,of
26,6,other
26,6,general
26,6,questions
26,6,we
26,6,plan
26,6,on
26,6,asking
26,6,include
26,6,what
26,6,advancement
26,6,opportunities
26,6,has
26,6,the
26,6,firm
26,6,designed
26,6,for
26,6,associates
26,6,from
26,6,diverse
26,6,backgrounds
26,6,to
26,6,excel
26,6,has
26,6,the
26,6,nyc
26,6,office
26,6,implemented
26,6,those
26,6,designs
26,6,what
26,6,is
26,6,the
26,6,relationship
26,6,between
26,6,the
26,6,nyc
26,6,office
26,6,and
26,6,the
26,6,alliances
26,6,that
26,6,support
26,6,diversity
26,6,are
26,6,they
26,6,financial
26,6,or
26,6,collaborative
26,6,what
26,6,are
26,6,some
26,6,examples
26,6,of
26,6,real
26,6,world
26,6,application
26,6,of
26,6,those
26,6,alliances
26,6,are
26,6,research
26,6,organizations
26,6,nationally
26,6,or
26,6,regionally
26,6,based
26,6,if
26,6,regionally
26,6,based
26,6,what
26,6,have
26,6,the
26,6,organizations
26,6,like
26,6,catalyst
26,6,reported
26,6,on
26,6,the
26,6,office
26,6,s
26,6,performance
26,6,how
26,6,does
26,6,the
26,6,firm
26,6,or
26,6,nyc
26,6,office
26,6,work
26,6,to
26,6,resolve
26,6,issues
26,6,that
26,6,research
26,6,organizations
26,6,like
26,6,catalyst
26,6,present
26,6,how
26,6,exactly
26,6,are
26,6,you
26,6,involved
26,6,in
26,6,the
26,6,columbia
26,6,black
26,6,law
26,6,students
26,6,association
26,6,do
26,6,you
26,6,just
26,6,provide
26,6,scholarships
26,7,to
26,7,answer
26,7,our
26,7,questions
26,7,we
26,7,plan
26,7,on
26,7,interviewing
26,7,an
26,7,active
26,7,member
26,7,of
26,7,the
26,7,firm
26,7,s
26,7,diversity
26,7,policy
26,7,and
26,7,program
26,7,committee
26,7,which
26,7,is
26,7,comprised
26,7,of
26,7,lawyers
26,7,from
26,7,the
26,7,firm
26,7,who
26,7,are
26,7,committed
26,7,to
26,7,diversity
26,7,and
26,7,inclusion
26,7,to
26,7,ensure
26,7,that
26,7,we
26,7,receive
26,7,answers
26,7,that
26,7,specifically
26,7,address
